name,uni,coll,header,image,p,d,a,n,pic
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/n447356,"Kumar, Kamal",/file/n90714/thumbnail_kamal-kumar.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/pid990011,"Kyte, Michael ",/file/n291825/thumbnail_michael-kyte.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/pid990060,"Law, Joseph ",/file/n75333/thumbnail_joe-law.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/n900238,"Lei, Hangtian",/file/n93121/thumbnail_hangtian-lei.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/pid990012,"Liou, Jim (Chyr Pyng)",/file/n51239/thumbnail_liou-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/pid990013,"Lowry, Michael ",/file/n51299/thumbnail_lowry-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9880,Computer Science,http://vivo.nkn.uidaho.edu/individual/n33091,"Ma, Marshall (Xiaogang) ",/file/n71530/thumbnail_marshall_ma.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n78599,"Martin, Bryn A",/file/n300436/thumbnail_bryn-martin.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/n12768,"Maughan, Michael R",/file/n36862/thumbnail_michael-maughan.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13454,Chemical & Materials Engineering,http://vivo.nkn.uidaho.edu/individual/pid990022,"Moberly, James ",/file/n25342/thumbnail_moberly-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n46058,"Möller, Greg",/file/n257694/thumbnail_1200x1200-greg-moller.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n16341,"Neibling, Howard",/file/n32516/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/pid990014,"Nielsen, Richard",/file/n83723/thumbnail_richard-nielsen.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/pid990174,"Odom, Edwin",/file/n209963/thumbnail_edwin-odom.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n267964,"Ostrom, Lee T",/file/n174510/thumbnail_lee-ostrom.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n428658,"Peng, Ching-An",/file/n113470/thumbnail_ching-an-peng.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/n222791,"Perry, Joel C",/file/n116882/thumbnail_joel-perry.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13454,Chemical & Materials Engineering,http://vivo.nkn.uidaho.edu/individual/pid990026,"Pesic, Batric M",/file/n153488/thumbnail_batric-pesic.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/n224625,"Petersen, J J",/file/n123809/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/pid990176,"Potirniche, Gabriel",/file/n57290/thumbnail_Gabriel_Potirniche_196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/a541772864422577,"Qualls, Russell J",/file/n204522/thumbnail_russell-qualls.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13454,Chemical & Materials Engineering,http://vivo.nkn.uidaho.edu/individual/n57239,"Raja, Krishnan S",/file/n330616/thumbnail_krishnan-raja.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/n93090,"Rezaie, Behnaz ",/file/n204225/thumbnail_behnaz-rezaie.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/n109483,"Rezki, Zouheir",/file/n22788/thumbnail_zouheir-rezki.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9880,Computer Science,http://vivo.nkn.uidaho.edu/individual/pid990040,"Rinker, Robert ",/file/n137070/thumbnail_robert-rinker.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/pid990040,"Rinker, Robert ",/file/n137070/thumbnail_robert-rinker.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/n247580,"Robertson, Daniel J",/file/n328180/thumbnail_daniel-robertson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13454,Chemical & Materials Engineering,http://vivo.nkn.uidaho.edu/individual/pid990028,"Roll, Mark",/file/n57397/thumbnail_markroll196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/pid24402,"Ryu, Jae Hyeon",/file/n1836979/thumbnail_jae-hyeon-ryu.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/n59657,"Saxena, Vishal ",/file/n184490/thumbnail_vishal-saxena.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n295675,"Schiele, Nathan R",/file/n79592/thumbnail_nathan-schiele.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/pid990015,"Sharma, Sunil",/file/n22656/thumbnail_sharma-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9880,Computer Science,http://vivo.nkn.uidaho.edu/individual/n123393,"Sheldon, Frederick T",/file/n356426/thumbnail_rick-sheldon.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/n591631,"Shih, Ting-Yen ",/file/n103118/thumbnail_ting-yen-shih.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/pid57545,"Shrestha, Dev ",/file/n105391/thumbnail_dev-shrestha.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9880,Computer Science,http://vivo.nkn.uidaho.edu/individual/n201410426,"Song, Jia (Cindy)",/file/n84703/thumbnail_cindy-song.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/n153783,"Sorour, Sameh ",/file/n199954/thumbnail_sameh-sorour.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9880,Computer Science,http://vivo.nkn.uidaho.edu/individual/n292165187,"Soule, Terence",/file/n159813/thumbnail_terry-soule.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13454,Chemical & Materials Engineering,http://vivo.nkn.uidaho.edu/individual/pid990023,"Srivastava, Soumya ",/file/n55419/thumbnail_srivastava_196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/pid990179,"Stephens, Robert ",/file/n30873/thumbnail_Robert_Stephens_196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/pid990062,"Sullivan, Dennis ",/file/n17658/thumbnail_sullivan-196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/n181205,"Swenson, Matthew ",/file/n89000/thumbnail_matthew-swenson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/n1138,"Tonina, Daniele",/file/n62822/thumbnail_D+Tonina.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/n67463,"Tranmer, Andrew W",/file/n37624/thumbnail_tranmer-andy.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n88034,"Unlu, Gulhan (G.U. Yuksel)",/file/n28028/thumbnail_unlu-3-13.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13454,Chemical & Materials Engineering,http://vivo.nkn.uidaho.edu/individual/pid990024,"Utgikar, Vivek ",/file/n126290/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n211204,"Vasdekis, Andreas E",/file/n230554/thumbnail_andreasv.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13454,Chemical & Materials Engineering,http://vivo.nkn.uidaho.edu/individual/n135929,"Wiencek, John ",/file/n201537/thumbnail_john-wiencek.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n9880,Computer Science,http://vivo.nkn.uidaho.edu/individual/n843295,"Wilder, Michael D.",/file/n412204/thumbnail_michael-wilder.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/n20387,"Wolbrecht, Eric",/file/n389167/thumbnail_Eric_Wolbrecht_196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13535,Biological Engineering,http://vivo.nkn.uidaho.edu/individual/n116378,"Wu, Sarah (Xiao) ",/file/n34097/thumbnail_sarah-xiao-wu.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n6061,Mechanical Engineering,http://vivo.nkn.uidaho.edu/individual/pid990182,"Xing, Tao",/file/n80191/thumbnail_tao-xing196.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22895,Civil Engineering,http://vivo.nkn.uidaho.edu/individual/a5175186174685,"Yager, Elowyn M",/file/n11371/thumbnail_Elowyn-Yager.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n19263,College of Engineering,/file/n172509/thumbnail_03CE-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n14113,Electrical & Computer Engineering,http://vivo.nkn.uidaho.edu/individual/n58383,"Zadehgol, Ata",/file/n118797/thumbnail_ata+zadehgol_196x208.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n56213,International Studies,http://vivo.nkn.uidaho.edu/individual/pid990149,"Afatchao, Romuald K.",/file/n59009/thumbnail_196x208-Ro-Afatchao.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n40830,History,http://vivo.nkn.uidaho.edu/individual/n14272,"Aiken, Katherine G",/file/n18694/thumbnail_196x208-Kathy_Aiken.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n25295,Modern Languages & Cultures,http://vivo.nkn.uidaho.edu/individual/pid990190,"Alcocer, Anibel ",/file/n64492/thumbnail_196x208-Anibel-Alcocer.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13066,Politics and Philosophy,http://vivo.nkn.uidaho.edu/individual/pid990217,"Anderson, Janice Capel",/file/n61231/thumbnail_196x208-Janice-Capel-Anderson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n41165,English,http://vivo.nkn.uidaho.edu/individual/pid990066,"Arthur, Victoria ",/file/n44477/thumbnail_196x208-Victoria-Arthur.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n1270,Sociology & Anthropology,http://vivo.nkn.uidaho.edu/individual/n57704,"Babcock, Ginna ",/file/n254073/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n40830,History,http://vivo.nkn.uidaho.edu/individual/n137013,"Banerjee, Somaditya ",/file/n361411/thumbnail_soma-banergee.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n41165,English,http://vivo.nkn.uidaho.edu/individual/pid990067,"Banks, Anna ",/file/n14542/thumbnail_196x208-Anna-Banks.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n41165,English,http://vivo.nkn.uidaho.edu/individual/pid990068,"Barnes, Kim ",/file/n9094/thumbnail_196x208-Kim-Barnes.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n24981,Psychology & Communication Studies,http://vivo.nkn.uidaho.edu/individual/n16756,"Barton, Benjamin K",/file/n58316/thumbnail_196x208-Ben-Barton.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4975,Lionel Hampton School of Music,http://vivo.nkn.uidaho.edu/individual/pid990192,"Bathurst, Pamela ",/file/n51215/thumbnail_196x208-Pamela-Bathurst.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13066,Politics and Philosophy,http://vivo.nkn.uidaho.edu/individual/pid990218,"Baumgaertner, Bert ",/file/n30037/thumbnail_196-Bert-Baumgaertner.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n22995,Journalism & Mass Media,http://vivo.nkn.uidaho.edu/individual/pid990151,"Bennett, Denise ",/file/n180472/thumbnail_Denise-Bennett-1001.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n41165,English,http://vivo.nkn.uidaho.edu/individual/n225882,"Bennett, Jackie ",/file/n73582/thumbnail_unknown-person.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4975,Lionel Hampton School of Music,http://vivo.nkn.uidaho.edu/individual/pid990193,"Bilderback, Barry ",/file/n75295/thumbnail_barry-bilderback.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4975,Lionel Hampton School of Music,http://vivo.nkn.uidaho.edu/individual/n458553,"Bjur, Dave ",/file/n388843/thumbnail_dave-bjur.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n41165,English,http://vivo.nkn.uidaho.edu/individual/n114053,"Blanchfield, Brian",/file/n98993/thumbnail_brian-blanchfield.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13066,Politics and Philosophy,http://vivo.nkn.uidaho.edu/individual/n95286,"Blankenship, Bryce ",/file/n105323/thumbnail_1200x1200-bryce-blankenship.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n41165,English,http://vivo.nkn.uidaho.edu/individual/pid990070,"Blew, Mary Clearman",/file/n74985/thumbnail_196x208-Mary-Clearman-Blew.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n25295,Modern Languages & Cultures,http://vivo.nkn.uidaho.edu/individual/pid990183,"Boris, Marta ",/file/n20170/thumbnail_196-Marta-Boris.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4975,Lionel Hampton School of Music,http://vivo.nkn.uidaho.edu/individual/pid990195,"Bukvich, Daniel ",/file/n124846/thumbnail_187x198-Dan-Bukvich.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4975,Lionel Hampton School of Music,http://vivo.nkn.uidaho.edu/individual/n209894,"Butterfield, Sean ",/file/n156639/thumbnail_sean-butterfield.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n60133,Theatre Arts,http://vivo.nkn.uidaho.edu/individual/pid990261,"Caisley, Robert C.",/file/n132855/thumbnail_rob-caisley.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13066,Politics and Philosophy,http://vivo.nkn.uidaho.edu/individual/n73460,"Carlisle, Juliet E",/file/n121060/thumbnail_1200x1200-juliet-carlisle.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n13066,Politics and Philosophy,http://vivo.nkn.uidaho.edu/individual/pid990223,"Carlson, Lisa ",/file/n73678/thumbnail_196x208-Lisa-Carlson.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n24981,Psychology & Communication Studies,http://vivo.nkn.uidaho.edu/individual/pid990231,"Carter, Diane ",/file/n21171/thumbnail_196-Diane-Carter.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n25295,Modern Languages & Cultures,http://vivo.nkn.uidaho.edu/individual/pid990184,"Celaya, Lori ",/file/n14692/thumbnail_196x208-Lori-Celaya.jpg
Profile,University of Idaho,http://vivo.nkn.uidaho.edu/individual/n14472,"College of Letters, Arts, and Social Sciences",/file/n181336/thumbnail_03CLASS-sq.jpg,http://vivo.nkn.uidaho.edu/individual/n4975,Lionel Hampton School of Music,http://vivo.nkn.uidaho.edu/individual/pid990196,"Cline, Eugene ",/file/n23380/thumbnail_196x208-Eugene-Cline.jpg
